Pixel X,Pixel Y,First Shadow Timestamp,Last Shadow Timestamp,Shadow Duration (minutes)
924,119,2025-09-11 15:47:22,2025-09-11 15:49:22,0 days 00:02:00
933,119,2025-09-11 15:53:22,2025-09-11 15:55:22,0 days 00:02:00
934,119,2025-09-11 15:54:22,2025-09-11 15:56:22,0 days 00:02:00
942,119,2025-09-11 15:59:22,2025-09-11 16:01:22,0 days 00:02:00
944,119,2025-09-11 16:01:22,2025-09-11 16:02:22,0 days 00:01:00
951,119,2025-09-11 16:06:22,2025-09-11 16:08:22,0 days 00:02:00
953,119,2025-09-11 16:07:22,2025-09-11 16:08:22,0 days 00:01:00
960,119,2025-09-11 16:12:22,2025-09-11 16:14:22,0 days 00:02:00
961,119,2025-09-11 16:13:22,2025-09-11 16:14:22,0 days 00:01:00
962,119,2025-09-11 16:13:22,2025-09-11 16:15:22,0 days 00:02:00
969,119,2025-09-11 16:18:22,2025-09-11 16:20:22,0 days 00:02:00
972,119,2025-09-11 16:20:22,2025-09-11 16:22:22,0 days 00:02:00
978,119,2025-09-11 16:24:22,2025-09-11 16:26:22,0 days 00:02:00
980,119,2025-09-11 16:25:22,2025-09-11 16:27:22,0 days 00:02:00
987,119,2025-09-11 16:30:22,2025-09-11 16:32:22,0 days 00:02:00
988,119,2025-09-11 16:31:22,2025-09-11 16:32:22,0 days 00:01:00
997,119,2025-09-11 16:37:22,2025-09-11 16:38:22,0 days 00:01:00
998,119,2025-09-11 16:38:22,2025-09-11 16:38:22,0 days 00:00:00
1016,119,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
277,120,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
305,120,2025-09-11 08:43:22,2025-09-11 08:43:22,0 days 00:00:00
362,120,2025-09-11 08:53:22,2025-09-11 08:53:22,0 days 00:00:00
416,120,2025-09-11 09:07:22,2025-09-11 09:08:22,0 days 00:01:00
417,120,2025-09-11 09:08:22,2025-09-11 09:08:22,0 days 00:00:00
425,120,2025-09-11 09:13:22,2025-09-11 09:14:22,0 days 00:01:00
426,120,2025-09-11 09:13:22,2025-09-11 09:14:22,0 days 00:01:00
433,120,2025-09-11 09:18:22,2025-09-11 09:19:22,0 days 00:01:00
434,120,2025-09-11 09:18:22,2025-09-11 09:20:22,0 days 00:02:00
435,120,2025-09-11 09:19:22,2025-09-11 09:21:22,0 days 00:02:00
442,120,2025-09-11 09:24:22,2025-09-11 09:25:22,0 days 00:01:00
443,120,2025-09-11 09:25:22,2025-09-11 09:26:22,0 days 00:01:00
451,120,2025-09-11 09:30:22,2025-09-11 09:31:22,0 days 00:01:00
452,120,2025-09-11 09:31:22,2025-09-11 09:33:22,0 days 00:02:00
461,120,2025-09-11 09:37:22,2025-09-11 09:38:22,0 days 00:01:00
469,120,2025-09-11 09:42:22,2025-09-11 09:45:22,0 days 00:03:00
470,120,2025-09-11 09:43:22,2025-09-11 09:45:22,0 days 00:02:00
478,120,2025-09-11 09:49:22,2025-09-11 09:50:22,0 days 00:01:00
479,120,2025-09-11 09:49:22,2025-09-11 09:52:22,0 days 00:03:00
486,120,2025-09-11 09:54:22,2025-09-11 09:57:22,0 days 00:03:00
488,120,2025-09-11 09:56:22,2025-09-11 09:58:22,0 days 00:02:00
495,120,2025-09-11 10:01:22,2025-09-11 10:03:22,0 days 00:02:00
496,120,2025-09-11 10:01:22,2025-09-11 10:04:22,0 days 00:03:00
497,120,2025-09-11 10:02:22,2025-09-11 10:05:22,0 days 00:03:00
504,120,2025-09-11 10:07:22,2025-09-11 10:10:22,0 days 00:03:00
505,120,2025-09-11 10:08:22,2025-09-11 10:11:22,0 days 00:03:00
506,120,2025-09-11 10:09:22,2025-09-11 10:12:22,0 days 00:03:00
514,120,2025-09-11 10:15:22,2025-09-11 10:17:22,0 days 00:02:00
522,120,2025-09-11 10:20:22,2025-09-11 10:24:22,0 days 00:04:00
523,120,2025-09-11 10:21:22,2025-09-11 10:25:22,0 days 00:04:00
532,120,2025-09-11 10:28:22,2025-09-11 10:32:22,0 days 00:04:00
534,120,2025-09-11 10:29:22,2025-09-11 10:33:22,0 days 00:04:00
540,120,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
541,120,2025-09-11 10:35:22,2025-09-11 10:39:22,0 days 00:04:00
542,120,2025-09-11 10:36:22,2025-09-11 10:39:22,0 days 00:03:00
543,120,2025-09-11 10:37:22,2025-09-11 10:40:22,0 days 00:03:00
550,120,2025-09-11 10:42:22,2025-09-11 10:44:22,0 days 00:02:00
552,120,2025-09-11 10:43:22,2025-09-11 10:44:22,0 days 00:01:00
859,120,2025-09-11 15:01:22,2025-09-11 15:01:22,0 days 00:00:00
861,120,2025-09-11 15:01:22,2025-09-11 15:03:22,0 days 00:02:00
862,120,2025-09-11 15:01:22,2025-09-11 15:03:22,0 days 00:02:00
869,120,2025-09-11 15:05:22,2025-09-11 15:09:22,0 days 00:04:00
870,120,2025-09-11 15:06:22,2025-09-11 15:09:22,0 days 00:03:00
877,120,2025-09-11 15:12:22,2025-09-11 15:15:22,0 days 00:03:00
878,120,2025-09-11 15:12:22,2025-09-11 15:16:22,0 days 00:04:00
879,120,2025-09-11 15:13:22,2025-09-11 15:17:22,0 days 00:04:00
886,120,2025-09-11 15:18:22,2025-09-11 15:22:22,0 days 00:04:00
905,120,2025-09-11 15:33:22,2025-09-11 15:35:22,0 days 00:02:00
907,120,2025-09-11 15:34:22,2025-09-11 15:37:22,0 days 00:03:00
914,120,2025-09-11 15:40:22,2025-09-11 15:42:22,0 days 00:02:00
915,120,2025-09-11 15:40:22,2025-09-11 15:43:22,0 days 00:03:00
923,120,2025-09-11 15:47:22,2025-09-11 15:49:22,0 days 00:02:00
924,120,2025-09-11 15:47:22,2025-09-11 15:49:22,0 days 00:02:00
925,120,2025-09-11 15:48:22,2025-09-11 15:50:22,0 days 00:02:00
933,120,2025-09-11 15:54:22,2025-09-11 15:56:22,0 days 00:02:00
934,120,2025-09-11 15:55:22,2025-09-11 15:56:22,0 days 00:01:00
941,120,2025-09-11 15:59:22,2025-09-11 16:01:22,0 days 00:02:00
943,120,2025-09-11 16:01:22,2025-09-11 16:03:22,0 days 00:02:00
950,120,2025-09-11 16:06:22,2025-09-11 16:08:22,0 days 00:02:00
953,120,2025-09-11 16:08:22,2025-09-11 16:10:22,0 days 00:02:00
960,120,2025-09-11 16:13:22,2025-09-11 16:14:22,0 days 00:01:00
961,120,2025-09-11 16:13:22,2025-09-11 16:15:22,0 days 00:02:00
962,120,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
969,120,2025-09-11 16:20:22,2025-09-11 16:20:22,0 days 00:00:00
970,120,2025-09-11 16:20:22,2025-09-11 16:21:22,0 days 00:01:00
979,120,2025-09-11 16:26:22,2025-09-11 16:27:22,0 days 00:01:00
980,120,2025-09-11 16:26:22,2025-09-11 16:28:22,0 days 00:02:00
987,120,2025-09-11 16:31:22,2025-09-11 16:32:22,0 days 00:01:00
988,120,2025-09-11 16:32:22,2025-09-11 16:33:22,0 days 00:01:00
996,120,2025-09-11 16:37:22,2025-09-11 16:38:22,0 days 00:01:00
997,120,2025-09-11 16:38:22,2025-09-11 16:38:22,0 days 00:00:00
1006,120,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1032,120,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1041,120,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
343,121,2025-09-11 08:49:22,2025-09-11 08:49:22,0 days 00:00:00
416,121,2025-09-11 09:07:22,2025-09-11 09:07:22,0 days 00:00:00
417,121,2025-09-11 09:07:22,2025-09-11 09:08:22,0 days 00:01:00
425,121,2025-09-11 09:12:22,2025-09-11 09:13:22,0 days 00:01:00
426,121,2025-09-11 09:13:22,2025-09-11 09:13:22,0 days 00:00:00
433,121,2025-09-11 09:17:22,2025-09-11 09:18:22,0 days 00:01:00
435,121,2025-09-11 09:18:22,2025-09-11 09:19:22,0 days 00:01:00
443,121,2025-09-11 09:24:22,2025-09-11 09:25:22,0 days 00:01:00
444,121,2025-09-11 09:25:22,2025-09-11 09:26:22,0 days 00:01:00
460,121,2025-09-11 09:36:22,2025-09-11 09:37:22,0 days 00:01:00
469,121,2025-09-11 09:42:22,2025-09-11 09:44:22,0 days 00:02:00
470,121,2025-09-11 09:42:22,2025-09-11 09:45:22,0 days 00:03:00
478,121,2025-09-11 09:48:22,2025-09-11 09:50:22,0 days 00:02:00
479,121,2025-09-11 09:49:22,2025-09-11 09:50:22,0 days 00:01:00
487,121,2025-09-11 09:54:22,2025-09-11 09:57:22,0 days 00:03:00
495,121,2025-09-11 10:00:22,2025-09-11 10:03:22,0 days 00:03:00
496,121,2025-09-11 10:01:22,2025-09-11 10:03:22,0 days 00:02:00
497,121,2025-09-11 10:01:22,2025-09-11 10:04:22,0 days 00:03:00
504,121,2025-09-11 10:06:22,2025-09-11 10:09:22,0 days 00:03:00
515,121,2025-09-11 10:15:22,2025-09-11 10:17:22,0 days 00:02:00
522,121,2025-09-11 10:20:22,2025-09-11 10:23:22,0 days 00:03:00
531,121,2025-09-11 10:27:22,2025-09-11 10:30:22,0 days 00:03:00
532,121,2025-09-11 10:28:22,2025-09-11 10:31:22,0 days 00:03:00
533,121,2025-09-11 10:28:22,2025-09-11 10:32:22,0 days 00:04:00
534,121,2025-09-11 10:29:22,2025-09-11 10:33:22,0 days 00:04:00
540,121,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
541,121,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
542,121,2025-09-11 10:35:22,2025-09-11 10:39:22,0 days 00:04:00
543,121,2025-09-11 10:36:22,2025-09-11 10:39:22,0 days 00:03:00
550,121,2025-09-11 10:41:22,2025-09-11 10:45:22,0 days 00:04:00
551,121,2025-09-11 10:42:22,2025-09-11 10:46:22,0 days 00:04:00
553,121,2025-09-11 10:44:22,2025-09-11 10:46:22,0 days 00:02:00
859,121,2025-09-11 14:59:22,2025-09-11 15:01:22,0 days 00:02:00
860,121,2025-09-11 14:59:22,2025-09-11 15:03:22,0 days 00:04:00
869,121,2025-09-11 15:06:22,2025-09-11 15:09:22,0 days 00:03:00
870,121,2025-09-11 15:07:22,2025-09-11 15:10:22,0 days 00:03:00
877,121,2025-09-11 15:12:22,2025-09-11 15:16:22,0 days 00:04:00
878,121,2025-09-11 15:13:22,2025-09-11 15:16:22,0 days 00:03:00
879,121,2025-09-11 15:14:22,2025-09-11 15:17:22,0 days 00:03:00
880,121,2025-09-11 15:15:22,2025-09-11 15:17:22,0 days 00:02:00
886,121,2025-09-11 15:19:22,2025-09-11 15:22:22,0 days 00:03:00
887,121,2025-09-11 15:20:22,2025-09-11 15:23:22,0 days 00:03:00
888,121,2025-09-11 15:21:22,2025-09-11 15:24:22,0 days 00:03:00
896,121,2025-09-11 15:27:22,2025-09-11 15:29:22,0 days 00:02:00
897,121,2025-09-11 15:28:22,2025-09-11 15:30:22,0 days 00:02:00
905,121,2025-09-11 15:34:22,2025-09-11 15:36:22,0 days 00:02:00
906,121,2025-09-11 15:34:22,2025-09-11 15:37:22,0 days 00:03:00
907,121,2025-09-11 15:35:22,2025-09-11 15:38:22,0 days 00:03:00
914,121,2025-09-11 15:40:22,2025-09-11 15:43:22,0 days 00:03:00
915,121,2025-09-11 15:41:22,2025-09-11 15:44:22,0 days 00:03:00
923,121,2025-09-11 15:47:22,2025-09-11 15:49:22,0 days 00:02:00
925,121,2025-09-11 15:49:22,2025-09-11 15:51:22,0 days 00:02:00
933,121,2025-09-11 15:55:22,2025-09-11 15:56:22,0 days 00:01:00
934,121,2025-09-11 15:55:22,2025-09-11 15:57:22,0 days 00:02:00
940,121,2025-09-11 15:59:22,2025-09-11 16:01:22,0 days 00:02:00
941,121,2025-09-11 16:00:22,2025-09-11 16:02:22,0 days 00:02:00
942,121,2025-09-11 16:01:22,2025-09-11 16:03:22,0 days 00:02:00
951,121,2025-09-11 16:07:22,2025-09-11 16:09:22,0 days 00:02:00
952,121,2025-09-11 16:08:22,2025-09-11 16:10:22,0 days 00:02:00
960,121,2025-09-11 16:13:22,2025-09-11 16:15:22,0 days 00:02:00
961,121,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
962,121,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
969,121,2025-09-11 16:20:22,2025-09-11 16:21:22,0 days 00:01:00
970,121,2025-09-11 16:21:22,2025-09-11 16:22:22,0 days 00:01:00
979,121,2025-09-11 16:27:22,2025-09-11 16:28:22,0 days 00:01:00
980,121,2025-09-11 16:27:22,2025-09-11 16:28:22,0 days 00:01:00
987,121,2025-09-11 16:32:22,2025-09-11 16:33:22,0 days 00:01:00
988,121,2025-09-11 16:33:22,2025-09-11 16:34:22,0 days 00:01:00
996,121,2025-09-11 16:38:22,2025-09-11 16:39:22,0 days 00:01:00
998,121,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
1017,121,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1060,121,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
315,122,2025-09-11 08:44:22,2025-09-11 08:44:22,0 days 00:00:00
333,122,2025-09-11 08:47:22,2025-09-11 08:47:22,0 days 00:00:00
397,122,2025-09-11 09:00:22,2025-09-11 09:00:22,0 days 00:00:00
416,122,2025-09-11 09:05:22,2025-09-11 09:06:22,0 days 00:01:00
417,122,2025-09-11 09:06:22,2025-09-11 09:07:22,0 days 00:01:00
425,122,2025-09-11 09:11:22,2025-09-11 09:12:22,0 days 00:01:00
426,122,2025-09-11 09:12:22,2025-09-11 09:13:22,0 days 00:01:00
434,122,2025-09-11 09:17:22,2025-09-11 09:18:22,0 days 00:01:00
442,122,2025-09-11 09:22:22,2025-09-11 09:24:22,0 days 00:02:00
451,122,2025-09-11 09:28:22,2025-09-11 09:30:22,0 days 00:02:00
452,122,2025-09-11 09:29:22,2025-09-11 09:31:22,0 days 00:02:00
461,122,2025-09-11 09:36:22,2025-09-11 09:37:22,0 days 00:01:00
469,122,2025-09-11 09:41:22,2025-09-11 09:43:22,0 days 00:02:00
470,122,2025-09-11 09:42:22,2025-09-11 09:44:22,0 days 00:02:00
478,122,2025-09-11 09:47:22,2025-09-11 09:49:22,0 days 00:02:00
479,122,2025-09-11 09:48:22,2025-09-11 09:50:22,0 days 00:02:00
486,122,2025-09-11 09:53:22,2025-09-11 09:55:22,0 days 00:02:00
488,122,2025-09-11 09:54:22,2025-09-11 09:57:22,0 days 00:03:00
496,122,2025-09-11 10:00:22,2025-09-11 10:03:22,0 days 00:03:00
497,122,2025-09-11 10:01:22,2025-09-11 10:03:22,0 days 00:02:00
504,122,2025-09-11 10:06:22,2025-09-11 10:09:22,0 days 00:03:00
505,122,2025-09-11 10:07:22,2025-09-11 10:09:22,0 days 00:02:00
506,122,2025-09-11 10:08:22,2025-09-11 10:10:22,0 days 00:02:00
514,122,2025-09-11 10:13:22,2025-09-11 10:16:22,0 days 00:03:00
515,122,2025-09-11 10:14:22,2025-09-11 10:17:22,0 days 00:03:00
522,122,2025-09-11 10:19:22,2025-09-11 10:22:22,0 days 00:03:00
531,122,2025-09-11 10:26:22,2025-09-11 10:29:22,0 days 00:03:00
532,122,2025-09-11 10:27:22,2025-09-11 10:30:22,0 days 00:03:00
535,122,2025-09-11 10:29:22,2025-09-11 10:33:22,0 days 00:04:00
540,122,2025-09-11 10:33:22,2025-09-11 10:37:22,0 days 00:04:00
541,122,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
542,122,2025-09-11 10:34:22,2025-09-11 10:38:22,0 days 00:04:00
543,122,2025-09-11 10:35:22,2025-09-11 10:39:22,0 days 00:04:00
551,122,2025-09-11 10:41:22,2025-09-11 10:45:22,0 days 00:04:00
558,122,2025-09-11 10:47:22,2025-09-11 10:48:22,0 days 00:01:00
560,122,2025-09-11 10:48:22,2025-09-11 10:48:22,0 days 00:00:00
852,122,2025-09-11 14:57:22,2025-09-11 14:57:22,0 days 00:00:00
859,122,2025-09-11 14:58:22,2025-09-11 15:03:22,0 days 00:05:00
860,122,2025-09-11 14:59:22,2025-09-11 15:03:22,0 days 00:04:00
861,122,2025-09-11 15:00:22,2025-09-11 15:04:22,0 days 00:04:00
869,122,2025-09-11 15:07:22,2025-09-11 15:10:22,0 days 00:03:00
870,122,2025-09-11 15:07:22,2025-09-11 15:11:22,0 days 00:04:00
877,122,2025-09-11 15:13:22,2025-09-11 15:16:22,0 days 00:03:00
878,122,2025-09-11 15:14:22,2025-09-11 15:17:22,0 days 00:03:00
879,122,2025-09-11 15:15:22,2025-09-11 15:17:22,0 days 00:02:00
887,122,2025-09-11 15:21:22,2025-09-11 15:24:22,0 days 00:03:00
898,122,2025-09-11 15:30:22,2025-09-11 15:32:22,0 days 00:02:00
906,122,2025-09-11 15:35:22,2025-09-11 15:38:22,0 days 00:03:00
914,122,2025-09-11 15:41:22,2025-09-11 15:44:22,0 days 00:03:00
915,122,2025-09-11 15:42:22,2025-09-11 15:44:22,0 days 00:02:00
923,122,2025-09-11 15:48:22,2025-09-11 15:50:22,0 days 00:02:00
925,122,2025-09-11 15:50:22,2025-09-11 15:52:22,0 days 00:02:00
933,122,2025-09-11 15:55:22,2025-09-11 15:57:22,0 days 00:02:00
934,122,2025-09-11 15:56:22,2025-09-11 15:58:22,0 days 00:02:00
939,122,2025-09-11 15:59:22,2025-09-11 16:01:22,0 days 00:02:00
940,122,2025-09-11 16:00:22,2025-09-11 16:02:22,0 days 00:02:00
942,122,2025-09-11 16:02:22,2025-09-11 16:04:22,0 days 00:02:00
943,122,2025-09-11 16:02:22,2025-09-11 16:04:22,0 days 00:02:00
944,122,2025-09-11 16:03:22,2025-09-11 16:05:22,0 days 00:02:00
951,122,2025-09-11 16:08:22,2025-09-11 16:10:22,0 days 00:02:00
952,122,2025-09-11 16:09:22,2025-09-11 16:11:22,0 days 00:02:00
959,122,2025-09-11 16:13:22,2025-09-11 16:15:22,0 days 00:02:00
960,122,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
961,122,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
962,122,2025-09-11 16:16:22,2025-09-11 16:18:22,0 days 00:02:00
969,122,2025-09-11 16:21:22,2025-09-11 16:22:22,0 days 00:01:00
970,122,2025-09-11 16:21:22,2025-09-11 16:23:22,0 days 00:02:00
979,122,2025-09-11 16:27:22,2025-09-11 16:29:22,0 days 00:02:00
980,122,2025-09-11 16:28:22,2025-09-11 16:29:22,0 days 00:01:00
987,122,2025-09-11 16:33:22,2025-09-11 16:34:22,0 days 00:01:00
988,122,2025-09-11 16:34:22,2025-09-11 16:35:22,0 days 00:01:00
996,122,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
997,122,2025-09-11 16:40:22,2025-09-11 16:40:22,0 days 00:00:00
268,123,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
362,123,2025-09-11 08:52:22,2025-09-11 08:52:22,0 days 00:00:00
407,123,2025-09-11 09:02:22,2025-09-11 09:02:22,0 days 00:00:00
416,123,2025-09-11 09:05:22,2025-09-11 09:05:22,0 days 00:00:00
417,123,2025-09-11 09:05:22,2025-09-11 09:06:22,0 days 00:01:00
425,123,2025-09-11 09:10:22,2025-09-11 09:11:22,0 days 00:01:00
426,123,2025-09-11 09:11:22,2025-09-11 09:12:22,0 days 00:01:00
443,123,2025-09-11 09:22:22,2025-09-11 09:24:22,0 days 00:02:00
444,123,2025-09-11 09:23:22,2025-09-11 09:24:22,0 days 00:01:00
452,123,2025-09-11 09:28:22,2025-09-11 09:30:22,0 days 00:02:00
453,123,2025-09-11 09:29:22,2025-09-11 09:31:22,0 days 00:02:00
460,123,2025-09-11 09:34:22,2025-09-11 09:35:22,0 days 00:01:00
461,123,2025-09-11 09:34:22,2025-09-11 09:37:22,0 days 00:03:00
469,123,2025-09-11 09:40:22,2025-09-11 09:42:22,0 days 00:02:00
470,123,2025-09-11 09:41:22,2025-09-11 09:43:22,0 days 00:02:00
478,123,2025-09-11 09:47:22,2025-09-11 09:48:22,0 days 00:01:00
479,123,2025-09-11 09:47:22,2025-09-11 09:49:22,0 days 00:02:00
487,123,2025-09-11 09:53:22,2025-09-11 09:55:22,0 days 00:02:00
496,123,2025-09-11 10:00:22,2025-09-11 10:02:22,0 days 00:02:00
497,123,2025-09-11 10:00:22,2025-09-11 10:03:22,0 days 00:03:00
505,123,2025-09-11 10:06:22,2025-09-11 10:09:22,0 days 00:03:00
506,123,2025-09-11 10:07:22,2025-09-11 10:09:22,0 days 00:02:00
514,123,2025-09-11 10:13:22,2025-09-11 10:16:22,0 days 00:03:00
515,123,2025-09-11 10:13:22,2025-09-11 10:16:22,0 days 00:03:00
522,123,2025-09-11 10:18:22,2025-09-11 10:22:22,0 days 00:04:00
523,123,2025-09-11 10:19:22,2025-09-11 10:22:22,0 days 00:03:00
531,123,2025-09-11 10:26:22,2025-09-11 10:28:22,0 days 00:02:00
532,123,2025-09-11 10:26:22,2025-09-11 10:29:22,0 days 00:03:00
533,123,2025-09-11 10:27:22,2025-09-11 10:30:22,0 days 00:03:00
534,123,2025-09-11 10:28:22,2025-09-11 10:31:22,0 days 00:03:00
540,123,2025-09-11 10:33:22,2025-09-11 10:36:22,0 days 00:03:00
541,123,2025-09-11 10:33:22,2025-09-11 10:37:22,0 days 00:04:00
542,123,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
543,123,2025-09-11 10:35:22,2025-09-11 10:39:22,0 days 00:04:00
550,123,2025-09-11 10:40:22,2025-09-11 10:43:22,0 days 00:03:00
559,123,2025-09-11 10:47:22,2025-09-11 10:50:22,0 days 00:03:00
561,123,2025-09-11 10:49:22,2025-09-11 10:50:22,0 days 00:01:00
850,123,2025-09-11 14:55:22,2025-09-11 14:56:22,0 days 00:01:00
851,123,2025-09-11 14:55:22,2025-09-11 14:56:22,0 days 00:01:00
862,123,2025-09-11 15:02:22,2025-09-11 15:05:22,0 days 00:03:00
869,123,2025-09-11 15:07:22,2025-09-11 15:10:22,0 days 00:03:00
870,123,2025-09-11 15:08:22,2025-09-11 15:11:22,0 days 00:03:00
877,123,2025-09-11 15:14:22,2025-09-11 15:17:22,0 days 00:03:00
878,123,2025-09-11 15:15:22,2025-09-11 15:17:22,0 days 00:02:00
879,123,2025-09-11 15:15:22,2025-09-11 15:18:22,0 days 00:03:00
886,123,2025-09-11 15:21:22,2025-09-11 15:24:22,0 days 00:03:00
888,123,2025-09-11 15:22:22,2025-09-11 15:25:22,0 days 00:03:00
897,123,2025-09-11 15:30:22,2025-09-11 15:32:22,0 days 00:02:00
905,123,2025-09-11 15:35:22,2025-09-11 15:38:22,0 days 00:03:00
906,123,2025-09-11 15:36:22,2025-09-11 15:38:22,0 days 00:02:00
914,123,2025-09-11 15:42:22,2025-09-11 15:44:22,0 days 00:02:00
915,123,2025-09-11 15:43:22,2025-09-11 15:45:22,0 days 00:02:00
923,123,2025-09-11 15:49:22,2025-09-11 15:51:22,0 days 00:02:00
924,123,2025-09-11 15:50:22,2025-09-11 15:52:22,0 days 00:02:00
925,123,2025-09-11 15:50:22,2025-09-11 15:52:22,0 days 00:02:00
933,123,2025-09-11 15:56:22,2025-09-11 15:58:22,0 days 00:02:00
934,123,2025-09-11 15:57:22,2025-09-11 15:58:22,0 days 00:01:00
940,123,2025-09-11 16:01:22,2025-09-11 16:03:22,0 days 00:02:00
941,123,2025-09-11 16:02:22,2025-09-11 16:04:22,0 days 00:02:00
942,123,2025-09-11 16:02:22,2025-09-11 16:05:22,0 days 00:03:00
943,123,2025-09-11 16:03:22,2025-09-11 16:05:22,0 days 00:02:00
950,123,2025-09-11 16:08:22,2025-09-11 16:10:22,0 days 00:02:00
951,123,2025-09-11 16:09:22,2025-09-11 16:11:22,0 days 00:02:00
952,123,2025-09-11 16:09:22,2025-09-11 16:12:22,0 days 00:03:00
953,123,2025-09-11 16:11:22,2025-09-11 16:12:22,0 days 00:01:00
960,123,2025-09-11 16:15:22,2025-09-11 16:16:22,0 days 00:01:00
961,123,2025-09-11 16:16:22,2025-09-11 16:18:22,0 days 00:02:00
962,123,2025-09-11 16:17:22,2025-09-11 16:19:22,0 days 00:02:00
969,123,2025-09-11 16:21:22,2025-09-11 16:23:22,0 days 00:02:00
970,123,2025-09-11 16:22:22,2025-09-11 16:23:22,0 days 00:01:00
979,123,2025-09-11 16:29:22,2025-09-11 16:29:22,0 days 00:00:00
980,123,2025-09-11 16:29:22,2025-09-11 16:30:22,0 days 00:01:00
987,123,2025-09-11 16:34:22,2025-09-11 16:35:22,0 days 00:01:00
988,123,2025-09-11 16:35:22,2025-09-11 16:35:22,0 days 00:00:00
998,123,2025-09-11 16:41:22,2025-09-11 16:41:22,0 days 00:00:00
1014,123,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1023,123,2025-09-11 16:47:22,2025-09-11 16:47:22,0 days 00:00:00
1032,123,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
258,124,2025-09-11 07:35:22,2025-09-11 08:35:22,0 days 01:00:00
342,124,2025-09-11 08:48:22,2025-09-11 08:48:22,0 days 00:00:00
416,124,2025-09-11 09:04:22,2025-09-11 09:04:22,0 days 00:00:00
425,124,2025-09-11 09:09:22,2025-09-11 09:10:22,0 days 00:01:00
426,124,2025-09-11 09:10:22,2025-09-11 09:11:22,0 days 00:01:00
434,124,2025-09-11 09:15:22,2025-09-11 09:16:22,0 days 00:01:00
435,124,2025-09-11 09:16:22,2025-09-11 09:17:22,0 days 00:01:00
443,124,2025-09-11 09:21:22,2025-09-11 09:23:22,0 days 00:02:00
444,124,2025-09-11 09:22:22,2025-09-11 09:24:22,0 days 00:02:00
453,124,2025-09-11 09:28:22,2025-09-11 09:30:22,0 days 00:02:00
460,124,2025-09-11 09:33:22,2025-09-11 09:35:22,0 days 00:02:00
461,124,2025-09-11 09:34:22,2025-09-11 09:35:22,0 days 00:01:00
469,124,2025-09-11 09:39:22,2025-09-11 09:41:22,0 days 00:02:00
470,124,2025-09-11 09:40:22,2025-09-11 09:42:22,0 days 00:02:00
478,124,2025-09-11 09:46:22,2025-09-11 09:48:22,0 days 00:02:00
479,124,2025-09-11 09:47:22,2025-09-11 09:48:22,0 days 00:01:00
487,124,2025-09-11 09:53:22,2025-09-11 09:55:22,0 days 00:02:00
488,124,2025-09-11 09:53:22,2025-09-11 09:55:22,0 days 00:02:00
496,124,2025-09-11 09:59:22,2025-09-11 10:01:22,0 days 00:02:00
497,124,2025-09-11 10:00:22,2025-09-11 10:02:22,0 days 00:02:00
505,124,2025-09-11 10:06:22,2025-09-11 10:08:22,0 days 00:02:00
514,124,2025-09-11 10:12:22,2025-09-11 10:15:22,0 days 00:03:00
515,124,2025-09-11 10:13:22,2025-09-11 10:16:22,0 days 00:03:00
531,124,2025-09-11 10:25:22,2025-09-11 10:28:22,0 days 00:03:00
534,124,2025-09-11 10:27:22,2025-09-11 10:30:22,0 days 00:03:00
535,124,2025-09-11 10:28:22,2025-09-11 10:31:22,0 days 00:03:00
540,124,2025-09-11 10:32:22,2025-09-11 10:35:22,0 days 00:03:00
541,124,2025-09-11 10:33:22,2025-09-11 10:36:22,0 days 00:03:00
542,124,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
543,124,2025-09-11 10:34:22,2025-09-11 10:37:22,0 days 00:03:00
550,124,2025-09-11 10:40:22,2025-09-11 10:43:22,0 days 00:03:00
551,124,2025-09-11 10:40:22,2025-09-11 10:44:22,0 days 00:04:00
